SearchBayesianSkopt: New best config found. Config 0: {'topK': 305, 'shrink': 468, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7815031296287} - results: ROC_AUC: 0.1179885, PRECISION: 0.0227606, PRECISION_RECALL_MIN_DEN: 0.0918849, RECALL: 0.0903299, MAP: 0.0404117, MRR: 0.0830137, NDCG: 0.0621180, F1: 0.0363597, HIT_RATE: 0.2276065, ARHR: 0.0896181, NOVELTY: 0.0045381, AVERAGE_POPULARITY: 0.1483312, DIVERSITY_MEAN_INTER_LIST: 0.9670843, DIVERSITY_HERFINDAHL: 0.9966800, COVERAGE_ITEM: 0.2329548, COVERAGE_ITEM_CORRECT: 0.0151299, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0824210, DIVERSITY_GINI: 0.0600983, SHANNON_ENTROPY: 10.1542760, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 305, 'shrink': 468, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7815031296287} - results:
CUTOFF: 10 - ROC_AUC: 0.1291847, PRECISION: 0.0265244, PRECISION_RECALL_MIN_DEN: 0.0980569, RECALL: 0.0957103, MAP: 0.0433571, MRR: 0.0924617, NDCG: 0.0673825, F1: 0.0415374, HIT_RATE: 0.2652439, ARHR: 0.1021117, NOVELTY: 0.0045498, AVERAGE_POPULARITY: 0.1468415, DIVERSITY_MEAN_INTER_LIST: 0.9680887, DIVERSITY_HERFINDAHL: 0.9967820, COVERAGE_ITEM: 0.2385371, COVERAGE_ITEM_CORRECT: 0.0183638, COVERAGE_USER: 0.4540078, COVERAGE_USER_CORRECT: 0.0975211, DIVERSITY_GINI: 0.0619511, SHANNON_ENTROPY: 10.2206663, 

SearchBayesianSkopt: Config 1 is suboptimal. Config: {'topK': 860, 'shrink': 335, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.11361259531987791} - results: ROC_AUC: 0.1102030, PRECISION: 0.0208811, PRECISION_RECALL_MIN_DEN: 0.0853975, RECALL: 0.0839159, MAP: 0.0366860, MRR: 0.0752158, NDCG: 0.0568798, F1: 0.0334409, HIT_RATE: 0.2088106, ARHR: 0.0810942, NOVELTY: 0.0044267, AVERAGE_POPULARITY: 0.1803363, DIVERSITY_MEAN_INTER_LIST: 0.9435560, DIVERSITY_HERFINDAHL: 0.9943279, COVERAGE_ITEM: 0.2069682, COVERAGE_ITEM_CORRECT: 0.0129355, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0763810, DIVERSITY_GINI: 0.0469451, SHANNON_ENTROPY: 9.5738256, 
SearchBayesianSkopt: Config 2 is suboptimal. Config: {'topK': 240, 'shrink': 737, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.09136151593050525} - results: ROC_AUC: 0.1198419, PRECISION: 0.0230250, PRECISION_RECALL_MIN_DEN: 0.0938547, RECALL: 0.0923235, MAP: 0.0404024, MRR: 0.0828756, NDCG: 0.0626290, F1: 0.0368578, HIT_RATE: 0.2302496, ARHR: 0.0894978, NOVELTY: 0.0045838, AVERAGE_POPULARITY: 0.1365308, DIVERSITY_MEAN_INTER_LIST: 0.9733782, DIVERSITY_HERFINDAHL: 0.9973092, COVERAGE_ITEM: 0.2437344, COVERAGE_ITEM_CORRECT: 0.0159769, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0840569, DIVERSITY_GINI: 0.0662727, SHANNON_ENTROPY: 10.3836741, 
SearchBayesianSkopt: Config 3 is suboptimal. Config: {'topK': 435, 'shrink': 650, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.741248090867688} - results: ROC_AUC: 0.1173333, PRECISION: 0.0225844, PRECISION_RECALL_MIN_DEN: 0.0937473, RECALL: 0.0922553, MAP: 0.0395283, MRR: 0.0806320, NDCG: 0.0616596, F1: 0.0362859, HIT_RATE: 0.2258443, ARHR: 0.0872742, NOVELTY: 0.0044962, AVERAGE_POPULARITY: 0.1647971, DIVERSITY_MEAN_INTER_LIST: 0.9565589, DIVERSITY_HERFINDAHL: 0.9956278, COVERAGE_ITEM: 0.2301059, COVERAGE_ITEM_CORRECT: 0.0145910, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0817919, DIVERSITY_GINI: 0.0572084, SHANNON_ENTROPY: 9.9236245, 
SearchBayesianSkopt: Config 4 is suboptimal. Config: {'topK': 30, 'shrink': 304, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6048685655936812} - results: ROC_AUC: 0.0912497, PRECISION: 0.0174449, PRECISION_RECALL_MIN_DEN: 0.0613935, RECALL: 0.0598782, MAP: 0.0263063, MRR: 0.0634157, NDCG: 0.0424197, F1: 0.0270183, HIT_RATE: 0.1744493, ARHR: 0.0692080, NOVELTY: 0.0051525, AVERAGE_POPULARITY: 0.0513875, DIVERSITY_MEAN_INTER_LIST: 0.9894410, DIVERSITY_HERFINDAHL: 0.9989150, COVERAGE_ITEM: 0.4024254, COVERAGE_ITEM_CORRECT: 0.0177093, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0622877, DIVERSITY_GINI: 0.1853891, SHANNON_ENTROPY: 12.1725586, 
SearchBayesianSkopt: Config 5 is suboptimal. Config: {'topK': 670, 'shrink': 683, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.76031141060688} - results: ROC_AUC: 0.1108862, PRECISION: 0.0216446, PRECISION_RECALL_MIN_DEN: 0.0880329, RECALL: 0.0865013, MAP: 0.0374817, MRR: 0.0770375, NDCG: 0.0583458, F1: 0.0346252, HIT_RATE: 0.2164464, ARHR: 0.0832669, NOVELTY: 0.0044420, AVERAGE_POPULARITY: 0.1756872, DIVERSITY_MEAN_INTER_LIST: 0.9479378, DIVERSITY_HERFINDAHL: 0.9947659, COVERAGE_ITEM: 0.2099326, COVERAGE_ITEM_CORRECT: 0.0135515, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0783944, DIVERSITY_GINI: 0.0485930, SHANNON_ENTROPY: 9.6595845, 
SearchBayesianSkopt: Config 6 is suboptimal. Config: {'topK': 850, 'shrink': 982, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.41808282543604436} - results: ROC_AUC: 0.1107082, PRECISION: 0.0209104, PRECISION_RECALL_MIN_DEN: 0.0857108, RECALL: 0.0842292, MAP: 0.0367518, MRR: 0.0752275, NDCG: 0.0569999, F1: 0.0335034, HIT_RATE: 0.2091043, ARHR: 0.0811658, NOVELTY: 0.0044276, AVERAGE_POPULARITY: 0.1801370, DIVERSITY_MEAN_INTER_LIST: 0.9437278, DIVERSITY_HERFINDAHL: 0.9943451, COVERAGE_ITEM: 0.2069297, COVERAGE_ITEM_CORRECT: 0.0130125, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0765069, DIVERSITY_GINI: 0.0470094, SHANNON_ENTROPY: 9.5773424, 
SearchBayesianSkopt: Config 7 is suboptimal. Config: {'topK': 105, 'shrink': 305, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3790643174988622} - results: ROC_AUC: 0.1159762, PRECISION: 0.0222026, PRECISION_RECALL_MIN_DEN: 0.0862904, RECALL: 0.0847719, MAP: 0.0359154, MRR: 0.0792837, NDCG: 0.0575461, F1: 0.0351889, HIT_RATE: 0.2220264, ARHR: 0.0857079, NOVELTY: 0.0048471, AVERAGE_POPULARITY: 0.0928921, DIVERSITY_MEAN_INTER_LIST: 0.9893085, DIVERSITY_HERFINDAHL: 0.9989018, COVERAGE_ITEM: 0.3311646, COVERAGE_ITEM_CORRECT: 0.0177093, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0802819, DIVERSITY_GINI: 0.1207181, SHANNON_ENTROPY: 11.5034986, 
SearchBayesianSkopt: Config 8 is suboptimal. Config: {'topK': 130, 'shrink': 445, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.2554398806870506} - results: ROC_AUC: 0.1135384, PRECISION: 0.0217621, PRECISION_RECALL_MIN_DEN: 0.0851373, RECALL: 0.0836839, MAP: 0.0359014, MRR: 0.0777019, NDCG: 0.0568884, F1: 0.0345416, HIT_RATE: 0.2176211, ARHR: 0.0840798, NOVELTY: 0.0047934, AVERAGE_POPULARITY: 0.1016106, DIVERSITY_MEAN_INTER_LIST: 0.9867998, DIVERSITY_HERFINDAHL: 0.9986510, COVERAGE_ITEM: 0.3161116, COVERAGE_ITEM_CORRECT: 0.0168239, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0790235, DIVERSITY_GINI: 0.1093209, SHANNON_ENTROPY: 11.2945752, 
SearchBayesianSkopt: Config 9 is suboptimal. Config: {'topK': 565, 'shrink': 401, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5021406159689347} - results: ROC_AUC: 0.1111233, PRECISION: 0.0216446, PRECISION_RECALL_MIN_DEN: 0.0882119, RECALL: 0.0866901, MAP: 0.0375279, MRR: 0.0768763, NDCG: 0.0583962, F1: 0.0346403, HIT_RATE: 0.2164464, ARHR: 0.0830732, NOVELTY: 0.0044566, AVERAGE_POPULARITY: 0.1710013, DIVERSITY_MEAN_INTER_LIST: 0.9517234, DIVERSITY_HERFINDAHL: 0.9951444, COVERAGE_ITEM: 0.2140905, COVERAGE_ITEM_CORRECT: 0.0137440, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0786460, DIVERSITY_GINI: 0.0505009, SHANNON_ENTROPY: 9.7432840, 
SearchBayesianSkopt: Config 10 is suboptimal. Config: {'topK': 700, 'shrink': 193, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5925197249881553} - results: ROC_AUC: 0.1188632, PRECISION: 0.0225551, PRECISION_RECALL_MIN_DEN: 0.0924228, RECALL: 0.0909178, MAP: 0.0400518, MRR: 0.0831304, NDCG: 0.0620453, F1: 0.0361436, HIT_RATE: 0.2255507, ARHR: 0.0896105, NOVELTY: 0.0044709, AVERAGE_POPULARITY: 0.1728872, DIVERSITY_MEAN_INTER_LIST: 0.9509111, DIVERSITY_HERFINDAHL: 0.9950632, COVERAGE_ITEM: 0.2265640, COVERAGE_ITEM_CORRECT: 0.0144755, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0820435, DIVERSITY_GINI: 0.0549853, SHANNON_ENTROPY: 9.8031156, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 565, 'shrink': 961, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8088111635226662} - results: ROC_AUC: 0.1163019, PRECISION: 0.0223495, PRECISION_RECALL_MIN_DEN: 0.0918310, RECALL: 0.0903545, MAP: 0.0393424, MRR: 0.0801199, NDCG: 0.0610354, F1: 0.0358351, HIT_RATE: 0.2234949, ARHR: 0.0865670, NOVELTY: 0.0044668, AVERAGE_POPULARITY: 0.1720861, DIVERSITY_MEAN_INTER_LIST: 0.9512217, DIVERSITY_HERFINDAHL: 0.9950942, COVERAGE_ITEM: 0.2222522, COVERAGE_ITEM_CORRECT: 0.0143215, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0810369, DIVERSITY_GINI: 0.0533030, SHANNON_ENTROPY: 9.7795802, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 695, 'shrink': 307, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4115690263809975} - results: ROC_AUC: 0.1160443, PRECISION: 0.0222614, PRECISION_RECALL_MIN_DEN: 0.0908083, RECALL: 0.0893158, MAP: 0.0392402, MRR: 0.0804989, NDCG: 0.0607431, F1: 0.0356398, HIT_RATE: 0.2226138, ARHR: 0.0869029, NOVELTY: 0.0044503, AVERAGE_POPULARITY: 0.1763247, DIVERSITY_MEAN_INTER_LIST: 0.9481417, DIVERSITY_HERFINDAHL: 0.9947863, COVERAGE_ITEM: 0.2182483, COVERAGE_ITEM_CORRECT: 0.0142445, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0807852, DIVERSITY_GINI: 0.0514194, SHANNON_ENTROPY: 9.7033027, 
SearchBayesianSkopt: New best config found. Config 13: {'topK': 285, 'shrink': 392, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7165427482216917} - results: ROC_AUC: 0.1216180, PRECISION: 0.0229956, PRECISION_RECALL_MIN_DEN: 0.0959588, RECALL: 0.0944761, MAP: 0.0409750, MRR: 0.0835188, NDCG: 0.0635844, F1: 0.0369882, HIT_RATE: 0.2299559, ARHR: 0.0902019, NOVELTY: 0.0045754, AVERAGE_POPULARITY: 0.1461521, DIVERSITY_MEAN_INTER_LIST: 0.9681990, DIVERSITY_HERFINDAHL: 0.9967915, COVERAGE_ITEM: 0.2533205, COVERAGE_ITEM_CORRECT: 0.0155534, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0838052, DIVERSITY_GINI: 0.0690044, SHANNON_ENTROPY: 10.3086721, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 285, 'shrink': 392, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7165427482216917} - results:
CUTOFF: 10 - ROC_AUC: 0.1287238, PRECISION: 0.0261364, PRECISION_RECALL_MIN_DEN: 0.0981603, RECALL: 0.0958563, MAP: 0.0426610, MRR: 0.0914606, NDCG: 0.0665802, F1: 0.0410735, HIT_RATE: 0.2613636, ARHR: 0.1012685, NOVELTY: 0.0045902, AVERAGE_POPULARITY: 0.1435474, DIVERSITY_MEAN_INTER_LIST: 0.9696829, DIVERSITY_HERFINDAHL: 0.9969414, COVERAGE_ITEM: 0.2595188, COVERAGE_ITEM_CORRECT: 0.0184793, COVERAGE_USER: 0.4540078, COVERAGE_USER_CORRECT: 0.0958852, DIVERSITY_GINI: 0.0712975, SHANNON_ENTROPY: 10.3912167, 

SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 100, 'shrink': 363, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9042613029613094} - results: ROC_AUC: 0.1215795, PRECISION: 0.0228781, PRECISION_RECALL_MIN_DEN: 0.0927185, RECALL: 0.0911939, MAP: 0.0399154, MRR: 0.0828890, NDCG: 0.0621536, F1: 0.0365794, HIT_RATE: 0.2287812, ARHR: 0.0896363, NOVELTY: 0.0047741, AVERAGE_POPULARITY: 0.1000429, DIVERSITY_MEAN_INTER_LIST: 0.9879075, DIVERSITY_HERFINDAHL: 0.9987617, COVERAGE_ITEM: 0.2994803, COVERAGE_ITEM_CORRECT: 0.0180173, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0835535, DIVERSITY_GINI: 0.1009006, SHANNON_ENTROPY: 11.2563287, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 260, 'shrink': 9, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3023780238110372} - results: ROC_AUC: 0.1194482, PRECISION: 0.0224670, PRECISION_RECALL_MIN_DEN: 0.0930849, RECALL: 0.0916624, MAP: 0.0394197, MRR: 0.0802306, NDCG: 0.0616456, F1: 0.0360884, HIT_RATE: 0.2246696, ARHR: 0.0866698, NOVELTY: 0.0046491, AVERAGE_POPULARITY: 0.1372142, DIVERSITY_MEAN_INTER_LIST: 0.9720158, DIVERSITY_HERFINDAHL: 0.9971730, COVERAGE_ITEM: 0.2742637, COVERAGE_ITEM_CORRECT: 0.0155919, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0816660, DIVERSITY_GINI: 0.0819307, SHANNON_ENTROPY: 10.5788785, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 400, 'shrink': 4, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6320100950833927} - results: ROC_AUC: 0.1122366, PRECISION: 0.0210279, PRECISION_RECALL_MIN_DEN: 0.0854547, RECALL: 0.0840333, MAP: 0.0357307, MRR: 0.0754676, NDCG: 0.0565618, F1: 0.0336384, HIT_RATE: 0.2102790, ARHR: 0.0811419, NOVELTY: 0.0046818, AVERAGE_POPULARITY: 0.1389100, DIVERSITY_MEAN_INTER_LIST: 0.9701915, DIVERSITY_HERFINDAHL: 0.9969907, COVERAGE_ITEM: 0.2836574, COVERAGE_ITEM_CORRECT: 0.0145140, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0780169, DIVERSITY_GINI: 0.0894489, SHANNON_ENTROPY: 10.6779197, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 140, 'shrink': 229, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.51932320716463} - results: ROC_AUC: 0.1139658, PRECISION: 0.0222026, PRECISION_RECALL_MIN_DEN: 0.0868338, RECALL: 0.0853089, MAP: 0.0370476, MRR: 0.0793276, NDCG: 0.0583017, F1: 0.0352350, HIT_RATE: 0.2220264, ARHR: 0.0859295, NOVELTY: 0.0047639, AVERAGE_POPULARITY: 0.1068750, DIVERSITY_MEAN_INTER_LIST: 0.9850581, DIVERSITY_HERFINDAHL: 0.9984769, COVERAGE_ITEM: 0.3050626, COVERAGE_ITEM_CORRECT: 0.0170549, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0804077, DIVERSITY_GINI: 0.1018687, SHANNON_ENTROPY: 11.1542392, 
