user_id,item_list
0,4927 25878 6915 1447 1560 13219 15708 2607 5161 13884
1,19089 23600 12409 20095 19709 16630 3165 19480 8894 6198
2,14353 5451 19515 5566 3164 24195 2824 780 18122 14275
3,7471 16857 15125 11153 4668 17820 1651 16086 57 17024
4,9243 1611 11384 13427 4927 19704 21552 14715 11792 11796
5,8097 25407 16172 17819 14706 7494 4257 19089 15691 8322
6,25044 24383 23906 4824 14020 681 2426 4774 14356 10745
7,17332 14682 12181 13840 3850 8499 8104 7646 11300 4314
8,25407 2426 15691 10834 6734 1583 6878 10594 23154 13711
9,19792 9609 15782 17092 10132 3699 25779 5741 11905 20959
10,3556 12906 19792 23361 18751 17557 11361 12375 22923 23026
11,3220 22956 7856 4661 15586 12951 11726 20876 8296 3935
12,2823 19291 2281 5447 1592 6235 10380 8593 20211 24546
13,20969 11533 9992 6446 10467 23430 1436 16772 22121 6734
14,3641 20644 18499 21541 11848 18500 25407 18859 13887 7115
15,24546 12643 25766 5709 22817 5076 17130 12230 9976 4025
16,4502 7913 14684 3525 7883 9018 19874 14137 8175 18419
17,19089 9438 20146 17723 25675 19480 16630 5942 12409 12061
18,18793 5032 12048 7267 20300 9769 15778 13609 4936 22385
19,2426 15691 9555 6327 10834 23154 1583 16928 10594 12818
20,8606 5078 6893 23465 15234 15398 25957 25517 13616 5925
21,23778 18788 3875 16803 24366 4224 18901 19198 13138 4919
22,9487 6616 11597 1668 17899 23206 7331 17368 10005 14583
23,6200 988 16496 17836 11293 16577 6454 23562 17143 14835
24,13797 14291 19480 11730 8935 4095 19089 14895 20108 9025
25,7115 7405 12844 983 10640 16295 12385 25674 17884 823
26,23711 20496 23056 5717 867 16245 21975 9029 11792 25675
27,5044 17820 8158 57 21527 24484 5562 6760 24355 11706
28,23835 6551 2233 13424 9220 23127 8678 8742 8673 18864
29,14684 5078 19874 5193 25957 23770 17668 12356 13485 5765
30,8544 21552 24621 3835 11384 9243 20496 5717 25491 1863
31,2001 13226 23651 16793 19340 6446 23468 13593 22226 7363
32,18574 1573 5966 9620 7115 983 290 2643 10640 20656
33,10269 25675 9438 12061 5942 22554 9851 10786 23799 17409
34,1959 1803 19007 21624 9520 23324 3966 25839 12230 21677
35,9620 11830 8914 9782 11784 12844 14826 22023 5474 24948
36,25407 2426 15691 6734 1583 16928 22848 23141 16906 18392
37,19480 24075 10528 19524 10009 21932 1639 3620 2932 3647
38,1863 8560 12061 13628 6088 21062 4940 24075 7266 13541
39,24948 23816 10590 11743 11830 5497 5284 24122 2220 5942
40,24075 25407 22554 5044 8097 15691 9438 19089 20146 20095
41,17322 1682 8544 14266 8524 6599 21213 19189 17225 1041
42,20553 24070 6612 7494 4502 13663 12182 11533 18512 1020
43,23854 15536 12696 8256 1184 966 12770 8366 20040 7615
44,17470 5093 23324 17374 20520 25185 8475 1413 16473 11576
45,19089 17723 7494 19525 11658 24128 2665 8894 19487 25873
46,23536 11792 13541 6088 4620 18190 23711 15459 19114 9029
47,19326 21912 18852 4032 4738 16124 7993 19281 6369 14289
48,13552 4781 24985 16893 5284 13178 14684 19874 13433 10626
49,12585 25253 18549 5787 4302 8904 23846 9646 24664 14638
50,2426 9555 10594 1583 10834 6734 12818 7991 23141 17156
51,24075 25675 22554 7494 5942 19089 10269 561 25693 12061
52,13194 22056 20199 4502 14767 2919 8268 25009 11449 24355
53,11115 17874 17697 11134 10488 22126 21008 1273 23761 17627
54,3803 19564 25675 19401 18293 22554 7202 12923 15564 12755
55,15562 3556 16218 2122 678 25868 15903 11361 17464 13138
56,11987 11741 3668 5413 20933 10384 3348 12742 2910 4638
57,25656 11378 6049 2390 75 24791 2436 23136 2287 18076
58,5930 16577 1259 306 10951 3913 12943 6047 22731 5495
59,11223 8531 8841 9005 23950 6544 10803 19668 2846 23042
60,3527 13810 762 5101 16843 25526 6096 11774 175 2237
61,8826 6446 14378 9090 8914 1282 24948 4390 17346 3646
62,11527 12759 16394 10311 5952 8097 12214 3775 23895 12914
63,13231 8654 13424 21051 3456 5905 7940 557 9223 13502
64,23741 388 17723 24300 20458 11979 6206 24285 12886 11605
65,16850 19525 18959 2182 22140 11674 25255 8081 1974 14951
66,19089 24075 10269 2533 19480 9851 12061 7650 16083 8431
67,4203 20367 17226 18574 14626 3630 21973 5966 6212 1573
68,6088 2333 18190 5717 23711 11792 4620 3983 14373 23457
69,3264 18263 16993 25133 13025 22798 24874 7371 15124 19627
70,3812 8990 4390 22121 9992 10653 15196 12601 3382 14356
71,17565 11064 5094 14684 24070 17400 21085 1621 17668 24568
72,1863 24075 21552 2996 25675 13541 23536 8920 22645 19114
73,4502 18419 15915 11923 22750 16394 19874 8712 22128 3057
