user_id,item_list
0,4927 1447 13219 25878 5161 15708 6915 1560 6919 2607
1,19089 23600 6198 12409 12119 19709 20095 16630 3165 8431
2,14353 2824 5451 5566 19515 3164 14275 25653 24195 11764
3,22487 16857 3942 20905 12473 7471 16086 9087 17820 5412
4,9243 13427 1611 10997 22730 11384 17733 14271 25804 21975
5,8097 16172 14706 19152 17819 21373 8322 21538 15150 11527
6,25044 24383 23906 4824 14020 11578 17252 3382 681 15176
7,17332 14682 7646 13840 4314 8499 12181 19189 3850 8104
8,25407 10834 15691 2426 6878 13711 1583 10594 23154 25138
9,19792 9609 15782 17092 5741 3699 13390 10132 25779 811
10,3556 12906 19792 11361 9934 12375 20168 17557 18751 22923
11,3220 22956 4661 7856 15586 21262 16175 12951 11726 14310
12,19291 6235 2281 5447 2823 20211 7820 1592 8593 24546
13,20969 11533 9992 4213 1770 23154 25407 10594 23880 25133
14,3641 18499 20644 21541 23309 18500 25649 11848 16999 7115
15,24546 5076 19563 22817 12661 12643 5709 175 6 13810
16,7913 4502 17305 17514 8400 9018 21416 921 886 12684
17,19089 17723 20146 9438 23600 12409 16630 23778 2665 7245
18,5032 18793 13609 7267 12048 19190 20300 23697 7448 4936
19,2426 9555 15691 6327 23154 10834 10981 7095 10594 12818
20,6893 8606 14132 5078 25517 5925 18021 25957 9633 19907
21,23778 18788 3875 24366 16803 13138 18901 19198 2646 4224
22,1668 9487 6616 11597 23206 17899 17368 7331 14583 13756
23,6200 988 16496 11293 17836 16577 6454 14835 25018 17143
24,13797 14291 19480 4095 8935 1258 11179 6551 11730 1613
25,7115 7405 12844 983 10640 18574 20656 290 12385 16844
26,21975 23056 867 16245 21552 19781 23711 5633 10530 10252
27,57 24484 17820 5044 8158 21527 6760 11706 5562 22270
28,23835 2233 6551 8742 13424 23020 3123 3687 17914 17205
29,5193 8667 21428 16538 23770 25645 24914 5765 19874 14684
30,8544 21552 22511 24621 9243 3835 4966 8920 11384 20496
31,2001 13226 23651 23468 10162 16793 19340 17013 7363 22226
32,18574 9620 1573 5966 7115 290 983 10640 20656 2643
33,10269 25675 9438 17409 5942 22554 12061 23799 25260 23485
34,1959 19007 23324 1803 9520 16124 3966 21624 12230 24546
35,9620 12844 8914 14826 9352 823 9782 5966 24445 15325
36,25407 2426 6734 1583 16928 15691 22848 16906 9701 17156
37,19480 10528 21932 24075 1008 1639 3620 3647 7053 1656
38,1863 8560 21062 13628 7266 4940 12061 1151 8811 6088
39,2220 23816 2178 21872 5497 7321 16648 24524 11743 16871
40,24075 5044 20095 22554 8097 15691 25407 16630 19709 20146
41,14266 1682 17225 17322 22100 19189 9657 6599 14456 15309
42,24070 20553 20321 1020 13663 18512 12182 16630 6612 16904
43,23854 15536 12696 8256 1184 966 12770 7615 8366 170
44,17470 25185 23324 17374 11576 5093 20520 8077 19886 16473
45,19525 11658 17723 19487 19089 16948 7494 24128 2665 25873
46,23536 11792 13541 22359 15459 4620 23711 18190 6088 3983
47,19326 4032 18852 21912 7993 16124 4738 6369 19281 11194
48,4781 13552 16893 24985 13178 5284 303 10626 4115 13170
49,12585 25253 18549 4302 5787 24746 8904 23262 23846 24940
50,2426 9555 10594 1583 7991 10834 6734 7727 12818 6327
51,24075 25675 10845 561 4957 6628 22554 942 16195 10848
52,13194 22056 11449 20199 23510 14767 25009 2919 20375 3298
53,17874 11115 17697 21008 11134 10488 1273 22126 16790 17339
54,3803 25675 19564 19401 7202 22554 12923 18293 16420 20439
55,15562 2122 678 11361 16218 4064 16241 16562 16197 6329
56,11987 11741 5413 4638 3668 6267 8543 10384 20933 3348
57,25656 11378 6049 2436 24791 75 2390 23136 12922 17091
58,1259 5930 306 10524 10951 16577 6047 11197 11705 5495
59,8841 11223 8531 23950 9005 6544 2846 19668 10803 21793
60,3527 13810 2241 19281 175 6096 25458 25526 11774 23975
61,8826 14378 6446 9090 8914 1282 4390 10653 3646 22023
62,11527 12759 10311 16394 3775 23895 8097 5952 19150 4481
63,8654 21051 13231 13424 13502 557 5905 2760 3456 5982
64,23741 388 20458 17723 6865 5491 24300 11979 11323 12104
65,11674 16850 24628 25013 18959 22140 1628 10538 1974 8081
66,7650 24075 19089 2533 19480 10269 16083 11091 25873 8431
67,9615 4203 17451 17668 18574 5966 18263 21973 17226 19796
68,6088 18190 2333 3983 14373 5717 4620 9315 23457 9337
69,25932 2317 25133 7583 12509 13025 1005 16993 22798 15124
70,4390 14356 4588 10653 22121 9992 24075 3812 8990 10162
71,17565 11064 21085 5094 17668 14684 21349 24070 17400 24985
72,1863 2996 4940 8920 19094 21552 22645 24340 23536 21859
73,22750 11923 16439 15915 4502 5185 19086 18419 3057 343
74,14104 24546 1608 23624 3834 16481 7152 8152 20374 22622
75,20108 8251 9339 19910 11730 8704 7639 11072 14593 22511
76,17877 25407 15903 16577 2426 15196 25585 7583 6146 10834
77,7117 18980 10448 4272 1628 25778 14753 4046 1720 471
78,20431 2868 10530 18190 15327 25030 3337 19114 6088 9029
79,10269 9438 5284 25675 24985 5942 341 22554 13433 9851
80,21652 21517 1001 11064 4257 11863 1449 4093 921 24092
81,24075 9851 12061 17192 25068 20532 23799 15323 22617 22554
82,10785 21092 17024 7471 23427 6626 12594 10959 11153 9087
83,2426 9555 23154 7727 10834 10594 16928 1583 9446 6327
84,20496 24410 4620 9851 20148 141 13219 23127 7639 10191
85,23774 3580 11533 2478 8860 6708 5952 25596 8984 20863
86,6446 8955 15161 16779 11951 13964 7564 20500 14356 15196
87,23468 2001 6446 2888 18798 23651 7049 21021 16577 2877
88,9851 10269 8811 9438 22554 16268 23711 18293 19401 15772
89,11785 21236 8070 3701 22716 14835 10590 25373 9352 11830
90,4620 5717 921 3337 2665 14978 1863 18190 11716 9851
91,4824 18949 25044 13020 8529 24383 16758 22592 25419 11848
92,2665 19480 12409 16630 20146 19709 17723 11618 7494 20095
93,19152 10269 9438 25675 6835 19864 13018 7583 5763 17229
94,3599 13030 14373 11190 22483 21854 6876 9337 22646 18545
95,14413 8593 5447 9526 11339 21264 2216 19291 7820 6235
96,8529 5218 2995 18305 19468 6698 19891 3613 18644 19526
97,12554 24355 19429 19874 4502 18419 20308 21428 18512 20553
98,24355 19874 4502 17668 20308 8406 19879 15234 5581 4257
99,9135 11623 19007 7839 25209 17130 1959 19281 5877 23285
100,15207 16241 5227 8063 24481 24014 11112 25479 18523 19355
101,21297 1994 4201 20325 25347 22554 25675 7511 8097 5218
102,19596 15842 22484 19193 11848 13057 9031 10956 24615 16395
103,19781 19704 867 9243 17858 8544 3348 6547 11067 17065
104,22653 19874 10581 24355 14684 11550 19480 5284 5756 13118
105,22750 23485 15790 942 13720 22554 19620 9375 25675 7202
106,275 8811 12061 23711 23299 22356 3668 13672 21238 21854
107,1863 7266 4940 8560 8786 9438 12801 15761 9018 19049
108,18544 22121 14378 22335 24747 14356 25101 3539 15963 23858
109,10162 7363 484 13226 7049 2888 2679 4664 15402 970
110,14554 15196 17546 1095 9851 12061 22209 5150 3975 17218
111,24546 2005 1205 23284 6600 24438 5589 24545 5421 11650
112,17418 10269 5292 14568 10028 8671 15374 12046 2526 16341
