user_id,item_list
0,1447 25878 5085 4927 19652 19062 13144 24780 8486 18883
1,19089 23600 12409 19709 3165 20095 16630 19480 8431 6198
2,2824 19515 14353 13417 4842 1007 14031 9547 15427 21626
3,22487 12473 5412 18569 4175 20905 9087 16857 6649 17820
4,1611 9243 11384 19704 18692 13427 9007 11067 11796 4927
5,8097 7494 17819 12214 16172 14706 11535 19709 7013 4257
6,24383 25044 23906 4824 14356 13102 24994 14020 3382 17252
7,4209 13840 3850 19189 7646 17332 8499 14682 1467 22862
8,25407 6878 2426 15691 1583 23154 18392 21123 10834 10594
9,25779 9609 19792 23600 13615 3699 15562 15782 9139 13944
10,3556 12906 22923 23361 12375 18751 20168 13426 14150 6354
11,3220 22956 7856 4661 20876 3935 12951 15586 12788 16175
12,2823 2281 5546 1592 19291 20211 18790 24546 2173 10380
13,20969 25407 6446 9992 11533 17229 22121 19468 1770 12601
14,20644 18499 3641 11848 18500 7115 18859 21375 16728 13169
15,17130 12643 25766 24546 22817 12230 12903 4025 9520 17915
16,7913 4502 9018 17305 14158 14137 21909 21416 886 11680
17,9438 19089 20146 17723 5942 25675 12061 13118 2665 23600
18,18793 5032 12048 20300 7267 15778 13609 9769 18649 4936
19,2426 9555 15691 23154 10834 12818 1583 16928 10981 7991
20,15234 15398 8606 23465 13616 6893 25517 19907 14132 25957
21,18788 23778 16803 24366 3875 18901 4224 2646 19198 12344
22,6616 9487 1668 17899 11597 9824 14583 17368 7331 10005
23,6200 988 16496 17836 11293 16577 25018 8574 17143 7340
24,14291 19480 11730 13310 16630 20108 14895 19910 8704 16179
25,7115 12844 983 823 10640 7405 8131 18684 17884 18574
26,21975 13707 10530 18692 23056 11067 4927 19781 1611 4055
27,8158 17820 5044 23628 5562 57 21527 14684 14609 3572
28,6551 23056 2233 8742 3376 25736 23835 12511 9445 7534
29,14684 19874 17668 5078 4502 24355 25957 5193 10418 2835
30,8544 21552 11384 24621 9243 3835 2868 4927 1398 21975
31,2001 13226 19340 23651 16793 22226 23468 6446 23593 10162
32,1573 9620 18574 290 7115 10640 983 5671 20656 20087
33,10269 25675 9438 5942 12061 9851 22554 17409 10786 23799
34,1803 1959 21677 5446 377 17808 21624 19007 17323 1700
35,9620 12844 823 8914 11830 23430 14826 15325 24739 3921
36,25407 2426 15691 6734 1583 16928 16906 22651 23133 22848
37,19480 19524 3647 3165 14163 10528 17746 1639 25740 10009
38,1863 8560 12061 24075 25846 180 4940 13628 21062 14385
39,2220 21872 5497 16871 6139 20820 16648 24524 21326 15666
40,24075 22554 5044 9438 16630 25407 8097 10035 20146 15691
41,17322 8544 14023 19189 21213 6599 24410 14846 1682 6480
42,7494 20553 6612 13663 16630 20095 24209 11091 11533 19089
43,3469 610 25491 780 3835 12696 7507 4320 16957 15536
44,17470 23324 8475 16473 25209 1205 20239 9520 5093 3214
45,11658 19525 7494 19089 17723 25873 21049 24128 8894 2665
46,23536 13541 4620 18190 23711 11792 9029 6088 19114 15459
47,4032 21912 18852 19326 19281 4738 16124 7993 6369 11514
48,14684 13552 4781 19874 24985 5284 16893 24355 13178 10418
49,12585 25253 5787 18549 4302 24940 24141 13970 24746 9646
50,2426 9555 10594 1583 7991 10834 6734 12818 7727 17156
51,24075 25675 7494 10269 22554 5942 20022 21773 4957 25693
52,13194 24355 4502 20553 20199 25009 25013 14767 8268 11449
53,11115 17874 8529 18499 17697 21008 10488 11134 18404 22126
54,3803 25675 7202 19401 19564 18293 20439 15564 22554 9438
55,15562 4064 2122 13138 19854 7934 14009 678 13842 17570
56,11741 11987 10384 12742 5413 3668 20933 2910 4083 21717
57,25656 11378 2436 24791 6049 75 2390 18076 18026 1412
58,5930 16577 11197 12601 306 625 12943 3913 22731 5495
59,8531 11223 9005 8841 6544 23950 10803 19668 23042 12026
60,13810 762 19007 6096 16843 8002 25458 12087 16742 7805
61,24747 8826 14378 9782 8914 7115 17346 24948 9364 20334
