user_id,item_list
0,1447 25878 4927 13219 13884 5161 1560 2607 12543 6915
1,19089 23600 12409 19709 16630 20095 6198 3165 12119 19480
2,14353 5566 2824 19515 5451 11764 3164 5923 16901 4401
3,22487 16857 16086 3942 12473 17820 5412 24093 18569 20905
4,9243 1611 11384 13427 19704 11796 18692 4927 25804 21975
5,8097 16172 17819 14706 8322 21373 4257 7013 19152 12214
6,25044 24383 23906 4824 14020 3382 17252 24801 19119 13102
7,17332 14682 13840 12181 8104 4314 21270 8499 3850 7646
8,25407 2426 15691 10834 6878 1583 6734 10594 23154 13711
9,9609 15782 19792 17092 3699 5741 25779 10132 13390 14978
10,3556 12906 19792 22923 17557 12375 20168 23361 18751 11361
11,3220 4661 22956 7856 15586 12951 11726 16175 23403 21262
12,2281 2823 19291 1592 20211 24546 6235 5447 10380 19114
13,20969 11533 23154 25407 1770 9992 4213 10594 6446 23880
14,20644 18499 3641 21541 11848 18500 16999 25407 18859 13887
15,24546 12643 5076 6 25766 22817 17130 19563 5709 12230
16,7913 4502 25585 17305 21416 886 8400 17514 12684 921
17,19089 17723 20146 9438 23600 16630 2665 12409 23778 19480
18,18793 5032 12048 7267 20300 19190 13609 4936 15778 7448
19,2426 9555 15691 23154 10834 10594 6327 1583 10981 12818
20,8606 6893 5078 14132 23465 18021 25957 25517 15398 1630
21,23778 18788 3875 24366 16803 19198 4224 4919 18901 2646
22,1668 6616 9487 11597 17899 17368 7331 23206 14583 9824
23,6200 988 16496 11293 17836 25018 21806 17143 20691 22680
24,14291 19480 13797 11730 19709 14895 20108 4209 13310 9664
25,7115 12844 7405 983 10640 12385 18574 823 25674 17884
26,21975 20496 23056 23711 16245 4055 867 5717 19781 11792
27,17820 57 8158 5044 21527 5562 24484 22270 6760 23628
28,23835 2233 6551 8742 7920 9220 8673 17847 22881 8678
29,14684 5193 12356 23770 24914 5078 16538 7852 13485 19874
30,8544 21552 24621 11384 3835 9243 19781 1863 4966 21975
31,2001 13226 23651 15489 19340 7363 23593 13658 16793 24887
32,1573 9620 18574 290 10640 983 7115 20656 2643 23154
33,10269 25675 9438 5942 12061 17409 22554 23799 9851 25260
34,1959 1803 19007 23324 21624 24546 9520 3966 21677 25839
35,9620 14826 9352 15325 8914 24445 19630 11830 873 12844
36,25407 2426 6734 16928 15691 1583 22848 17156 16906 22651
37,1639 1008 3647 3620 14755 19480 21215 19957 25709 22404
38,1863 8560 12061 21062 13628 4940 8811 7266 21552 2996
39,2220 2178 23816 7321 21872 16648 15187 24524 7181 20820
40,22554 8097 24075 25407 5044 16630 20095 19709 19089 20146
41,17225 1682 17322 6599 14266 15309 14989 19189 230 1041
42,20553 6612 24070 13663 7494 20544 11533 18512 4502 12182
43,12696 23854 15536 8256 966 12770 610 3469 7615 11155
44,17470 5093 23324 20520 25185 8475 17374 11576 8077 16473
45,19089 19525 17723 11658 7494 19487 16948 24128 8894 25873
46,23536 11792 13541 18190 15459 4620 19114 6088 23711 22359
47,19326 4032 18852 21912 4738 16124 7993 6369 19281 14289
48,4781 13552 24985 16893 5284 13178 14684 10626 13433 19874
49,12585 25253 18549 4302 5787 8904 23846 9646 24746 24664
50,2426 9555 10594 7991 1583 10834 6734 7727 12818 17156
51,24075 25675 10845 561 942 22554 4957 6628 7494 416
52,13194 20199 22056 11449 14767 25009 23510 7223 2919 8268
53,17874 11115 17697 10488 11134 21008 22126 1273 17339 16790
54,3803 25675 19401 19564 7202 15564 20439 22554 18293 12923
55,15562 2122 16197 4064 18131 678 14009 11361 22816 13842
56,11987 11741 5413 10384 3348 4638 20933 2910 12742 3668
57,25656 11378 6049 24791 75 2390 2436 23136 18076 20445
58,5930 11197 16577 306 625 17994 12943 22324 12601 22121
59,8531 8841 11223 9005 23950 6544 10803 19668 2846 12026
60,25526 13810 3527 762 5101 2241 175 25458 16843 11774
61,14378 8914 9090 3646 10653 24747 14162 6709 9782 13514
62,11527 12759 16394 10311 23895 3775 5952 19150 24138 12214
63,8654 21051 13231 13424 557 5905 3456 13502 7940 13729
64,23741 388 12561 15350 6865 8212 1814 5491 11605 14954
65,16850 24628 11674 22140 18959 10538 1628 19525 1974 14951
66,24075 2533 19089 19480 7650 12061 10786 10269 8431 16083
67,9615 5966 9822 22057 4203 18462 19796 17451 18574 91
68,6088 2333 18190 11792 5717 4620 3983 14373 23711 9315
69,7583 25133 12509 3264 16993 14660 25932 2317 23774 16291
70,4390 4588 14356 8990 3812 10653 10162 22121 6913 12254
71,11064 17565 5094 14684 17400 24070 21085 1621 20857 1959
72,1863 2996 21552 13541 23536 24075 8920 22645 19094 4940
73,11923 4502 16439 22750 22128 5185 15915 6309 18139 18419
74,14104 24546 1608 25526 22622 7152 20374 8152 8854 16843
75,20108 8251 9339 19910 11072 14593 8704 7639 11730 22511
76,17877 25407 2426 15903 16577 6146 15691 23154 10834 15196
77,10448 7117 18980 4272 1720 14753 4046 471 1628 10295
78,20431 2868 15327 18190 5717 19114 6088 9029 25030 18872
79,10269 9438 5284 24985 25675 341 5942 13433 11702 22554
80,21652 11064 21517 1001 1449 12393 11863 4257 11764 21232
81,24075 12061 9851 17192 20532 15323 25068 18719 19393 12568
82,10785 17024 21092 7471 10959 23427 9087 11153 12110 12594
83,2426 9555 23154 10594 10834 16928 7727 1583 9446 17156
84,4620 20496 13219 141 7639 24410 2885 18150 23127 9851
85,23774 3580 11533 5952 2478 25596 13503 8984 6708 20863
86,6446 8955 15161 16779 20500 13964 11951 23039 19498 24635
87,23468 2001 6446 2888 7049 23651 18798 1303 16577 21021
88,9851 8811 10269 9438 22554 15772 16268 16975 25848 1439
89,11785 21236 22716 8070 3701 25373 14826 11557 9782 1155
90,4620 5717 921 18190 2665 19089 9851 19480 3337 3348
91,16248 13020 14129 25044 562 21871 20573 10203 8529 4824
92,2665 12409 19480 16630 20146 17723 19709 7494 23481 14291
93,10269 25675 9438 19152 13018 6835 19864 7583 4147 12061
94,13030 3599 14373 23127 24561 21854 11792 19180 6876 11190
95,14413 9526 5447 8593 11339 21264 10380 229 19291 2281
96,8529 5218 2995 19468 19891 18305 15960 17541 3613 23331
97,12554 24355 4502 19874 13850 19429 18419 10728 20308 21428
98,24355 19874 4502 17668 8406 19879 17838 20308 16394 5581
99,7839 11623 9135 19007 5877 24546 1959 23285 17130 25209
100,15207 11112 16241 5227 18523 25479 19355 2169 8542 1185
101,21297 1994 4201 22554 20325 9297 25675 15703 8097 7511
102,15842 6136 19193 9031 25945 22354 11848 3673 23378 10956
103,19781 19704 867 8544 9243 11067 17065 3348 6547 11796
104,19874 14684 10581 24355 22653 19480 19089 12409 19709 5756
105,22750 15790 22554 7202 18293 942 19620 23485 5380 25675
106,23299 22356 23711 12061 275 9851 8811 10786 3668 13672
107,1863 7266 8786 8560 4940 21552 22645 18122 20711 13628
108,22121 14378 18544 24747 19089 14356 22335 18317 23189 3539
109,10162 484 7363 13226 7049 2679 2888 4664 24862 20688
110,15196 5150 14554 17546 1095 17218 8432 15642 12142 20841
111,24546 2005 1205 6 11931 21248 24438 24545 4343 5589
112,17418 12046 5292 14568 8671 24778 429 18377 16341 11839
113,23723 16987 15563 5574 6365 10328 8558 5905 13424 1705
114,25880 14100 7455 4194 3442 9125 11260 3292 23033 17317
115,13615 22554 13831 24075 19792 10688 5154 7944 25779 21260
116,14356 11820 5044 6297 15364 15196 19602 25575 2814 24090
117,17803 25863 1250 2017 25331 8773 15821 2259 3073 24972
118,23086 11527 10311 12162 25484 1151 19823 19150 12759 16246
119,4502 13070 19874 15124 5907 14879 22024 1033 6450 1714
120,10996 24481 1258 18987 24014 2040 24355 16241 1185 15207
121,25675 24075 22554 25858 17281 18995 1110 11153 2536 5942
122,16203 22024 15739 5950 23802 22969 14626 11737 16257 8808
123,21061 15572 4147 25407 1869 8337 13887 19769 7260 681
124,22646 2333 5717 2090 23536 13541 18190 2868 10450 14373
125,6502 4257 24330 25484 17668 19476 828 25 9471 711
126,19434 14317 7702 3702 3024 17931 17027 2895 9931 2581
127,16570 18211 10085 10859 18226 132 677 8541 22881 10420
128,9851 10786 10269 25675 9438 1863 8811 15034 23711 5717
129,14045 861 4619 13440 17011 15611 22293 604 18708 1772
130,24546 175 8805 25526 3527 16124 12230 7839 21248 5076
131,5713 24585 25878 3037 4707 20297 25138 22548 10507 14688
132,12597 341 11701 16187 21567 8712 20719 21927 11285 7109
133,11536 21631 11159 6770 22862 14571 23155 22864 22965 6194
134,21042 22121 16577 3497 11295 14328 22731 12830 25407 21037
135,16447 4302 6579 9646 25440 20220 23846 8730 17287 9614
136,13433 3911 18288 11550 19480 24546 9529 24909 8660 19089
137,16726 3579 13373 20963 15733 21409 23405 4184 7053 7016
138,22523 22754 16901 18790 14343 21095 3223 10404 15200 15592
139,4463 10391 7012 22102 9347 18837 21064 2491 8472 17800
140,13433 8733 7124 158 18012 15076 12887 24546 3176 9045
141,5078 21857 17637 14684 20308 1205 16124 24355 13552 7839
142,19480 9851 20146 16630 23600 13118 10269 25675 20095 2665
143,11584 177 1975 4023 19855 2939 14889 20602 24891 24645
144,19089 12409 7494 20146 17723 16630 19709 2854 19631 16365
145,9591 22845 25682 4100 18119 25675 22554 9345 25693 16874
146,24075 5942 15564 25675 22896 21296 18918 124 22260 19120
147,3497 5930 14141 588 19070 5469 19769 20422 21061 1064
148,23154 25407 2426 10594 1583 7333 9322 8316 5607 10834
149,21653 12734 5119 10786 5717 21552 19480 12061 12056 11384
150,17723 19089 19709 20146 23600 20095 16630 7494 6198 24128
151,19480 23481 6546 11687 3169 10494 525 11284 18037 13712
152,12214 1830 14481 21619 7448 21404 7635 9705 13902 3261
153,15182 9195 9118 16263 18412 22684 20210 6663 13609 10396
154,9859 19961 24098 17320 24660 9140 1225 18484 25463 9194
155,13014 25196 24694 5717 15720 11327 2694 24075 4620 12056
156,25407 23154 10594 15691 9555 3230 2426 10834 2492 1583
157,24687 11701 18317 7585 11285 9475 11499 10537 21260 17304
158,15196 18367 3261 5150 2388 1175 24827 15686 1131 7144
159,22151 20919 7030 23844 3133 3987 16301 22885 16871 14723
160,6047 3913 12601 4871 22731 2375 10951 19934 11354 306
161,17488 16978 3827 414 333 19250 20946 25163 11867 11932
162,22128 18293 3473 22750 20363 14202 21552 12875 8590 11923
163,11832 5907 14684 4502 25197 18419 6952 20366 15982 5581
164,17819 4549 25407 9301 14706 8322 1577 15150 20146 17070
165,5717 11072 7639 8524 141 4620 21552 13219 24410 2885
166,12273 7639 4209 11792 12056 24410 8544 11159 24349 12710
167,6878 2426 22848 10908 10834 13711 25407 22651 13136 18392
168,3030 2515 18138 376 22092 24025 2560 1950 1313 24121
169,25407 15691 2426 7494 23154 10594 10834 16906 1583 8894
170,17951 5952 20863 4366 22801 16402 13663 24750 11533 11099
171,25675 4512 23424 12923 7202 22554 19401 22359 9680 10789
172,19781 19114 9243 10514 11731 24908 11792 21975 17065 22830
173,17209 2426 13136 9322 9733 13711 25407 12050 11533 20863
174,6973 14838 17511 13294 2426 6368 8860 10311 13928 22010
175,5756 2507 7632 20626 8430 25957 25517 23530 16667 12099
176,5717 23127 21854 6004 9315 12061 13030 18545 18528 2333
177,25407 6734 10594 21920 9555 15691 1583 17143 19655 10834
178,8251 22657 6599 7639 2759 23909 11436 15490 8544 23481
179,16954 8304 20977 20894 4284 5785 22402 9931 19786 7872
180,14876 2579 10865 13015 7182 24255 2597 5467 12621 4787
181,19480 13797 19089 8251 23600 19709 14895 9591 23481 20108
182,15903 17517 5272 12223 9092 22075 20313 8427 19973 4654
183,23600 19709 12409 23481 17723 7494 6198 20095 5522 11730
184,7823 15749 20749 16394 16588 9683 10073 25 17233 15844
185,653 5673 21255 5250 15809 7607 6363 3185 25102 14018
186,16394 7583 3264 17877 19072 22554 736 7742 19948 7553
187,10747 2825 1254 19518 23879 7243 13763 5051 21139 5147
188,9017 11748 24577 11823 23895 10747 17247 1095 17877 6454
189,16772 25407 8097 5044 15691 9555 17229 10834 12466 2426
190,23154 25171 6734 25407 5 10594 5108 8316 8574 9555
191,6897 18806 23698 13690 8691 19608 20990 13202 1026 1663
192,24093 15764 8304 17820 5412 57 4803 24109 24601 6246
193,3656 11848 25649 484 24243 18305 25541 4909 9155 14356
194,11367 1538 24753 13348 18259 24566 1110 6686 10326 11802
195,10020 1092 18503 3133 23648 7030 21011 24604 399 9811
196,10917 3963 24383 14545 23485 18798 19985 8375 101 7752
197,16266 22075 5272 8318 6960 18758 9092 8427 13388 22944
198,6088 22646 15459 23536 3983 2333 2868 2090 21854 4324
199,8249 15234 15013 9090 20936 25918 7450 11513 14684 25781
200,7494 19089 5491 23244 13415 1432 17723 8894 19525 20146
201,19089 20146 19480 1634 24355 17760 12119 4112 6329 16630
202,4341 868 10175 24586 14172 17407 25063 25575 6264 23935
203,24444 13686 8987 4289 19161 4444 14253 3968 19705 1097
204,12061 9851 24075 25675 21972 9591 1863 8560 9438 17225
205,23536 18190 2333 21854 11792 15459 9029 6088 5717 18872
206,21365 23666 17858 9851 7992 921 2333 13688 14618 7706
207,6239 23628 8158 25740 6760 15006 5298 275 14019 10948
208,5491 471 6865 12559 11802 6111 20083 15566 19908 13415
209,19874 4502 24355 18419 17668 10418 19355 4257 15234 24014
210,17908 25034 7016 2798 20915 9636 9500 12953 8392 24333
211,7836 18979 13051 6380 2210 12236 9609 10688 5154 11899
212,7720 4728 19089 2448 153 12409 17723 9637 16630 3070
213,5674 24515 18463 19915 15009 20893 20086 16862 7303 2720
214,24075 9401 4844 10269 5942 8531 11516 22331 9438 773
215,15925 8676 7709 1479 4308 271 21055 13894 21947 18245
216,18644 7012 19504 6510 17697 15271 9304 16758 23398 12700
217,3348 16966 562 3469 11987 14593 9282 10979 9284 16901
218,21493 19010 15196 10766 9602 5150 11334 12142 17546 7313
219,8709 18793 497 9662 9769 15559 12048 23328 13424 13609
220,24075 22554 9438 18293 10269 25260 12923 9851 12061 19401
221,6669 18223 19178 21551 7939 7623 7238 1124 4729 3495
222,14684 4502 20308 18419 5581 19879 10418 18399 17668 15146
223,9003 7639 15387 11732 7167 7233 2894 18523 19436 13562
224,3788 19340 2485 15645 2679 15795 5806 202 22949 23902
225,25407 16772 24143 23255 8990 1436 14362 16431 18117 17625
226,22717 769 8193 2590 792 9378 7200 23506 20424 13019
227,15124 11737 19631 15363 8823 20033 13028 9260 4502 12304
228,2854 19631 16365 17668 21973 2426 20191 24577 8097 1573
229,20637 20613 17248 12083 16222 10188 4384 25767 891 18245
230,711 6097 7946 12759 21373 22217 25834 19150 19823 13795
231,24075 22554 18293 11441 9438 10786 5522 9851 20988 17787
232,11792 1457 18872 25335 4684 19180 9533 3747 13030 22152
233,6938 24098 9859 14666 13625 5862 10569 21024 20898 19961
234,16577 11197 5930 306 12601 12943 11354 3913 625 5495
235,21042 16577 22731 14328 24921 23496 25416 6047 13245 21712
236,6088 15459 22646 13541 22359 22003 14418 2333 12061 2868
237,91 14838 17857 8959 19063 24327 6598 7284 15384 11896
238,16897 18330 5497 10590 22615 15145 13845 7114 16991 23417
239,10513 21802 6616 13756 11597 22739 8753 18799 25281 23206
240,8097 1064 2634 588 10556 4549 12597 22564 21110 21920
241,25308 3782 11369 19123 21780 10002 17200 6121 9358 3266
242,1397 10592 20644 15275 8545 6204 18499 9155 7464 18644
243,11832 5907 5251 10249 6952 574 14395 14528 24210 19970
244,5078 25675 24075 14684 9438 25463 4502 8395 18293 16324
245,5487 1785 999 23536 9284 16112 7885 3255 18190 3835
246,2426 10594 7991 1583 6734 7727 18392 17156 12818 6327
247,22750 24216 3130 24230 23847 23004 6294 6358 7816 18293
248,656 281 1771 15929 8367 22520 5003 22209 8893 7728
249,19089 12409 7494 18984 16630 17723 20146 6198 24209 23600
250,14382 9159 5152 23335 19653 12719 13749 9857 11547 22911
251,13128 19526 561 22554 3613 20762 6320 17793 17828 15790
252,24546 24199 2281 10347 21611 175 13810 19061 10380 22756
253,1712 4605 17114 13552 4115 5522 5284 9135 3225 24546
254,9438 25675 25407 15564 5942 23223 22554 23799 9661 12061
255,4559 4038 23838 11876 15364 21058 14006 3562 3667 11603
256,3748 14462 19393 12377 16126 9236 11129 829 11636 13290
257,14684 2426 4502 9555 23154 7727 10594 10418 7883 12818
258,23600 16630 12409 19480 19709 7494 11618 20146 9438 2665
259,14386 16324 17637 2459 6652 8395 21416 11022 19532 15651
260,25407 6734 9555 12050 10834 18392 10792 10908 13711 1583
261,16301 7030 19577 11855 3281 9293 5776 5324 25304 14723
262,8492 2441 7506 19792 468 7932 6222 14136 9095 24431
263,11645 19857 18949 25711 14396 13020 8331 25807 10017 8446
264,24355 18419 22653 20308 5581 10418 17668 5078 4257 11737
265,4543 12061 10269 24075 14696 3059 13949 12807 24322 10401
266,8545 15394 13490 5475 2679 9304 11645 1288 15612 202
267,21733 18486 3127 16460 14189 13652 21111 4564 4002 14282
268,2426 23468 15691 9555 23154 7049 6327 10834 10594 23141
269,5044 3572 19089 16188 5646 16630 11295 4476 23305 1851
270,21854 2333 13541 11792 23536 9218 15459 4620 5717 18190
271,773 991 6955 23568 1459 9851 18268 1921 11050 8538
272,25675 4512 19401 19564 24075 15877 10301 18293 21228 7202
273,2426 23154 9555 7991 6734 17156 16906 10908 7727 9446
274,17517 24770 8318 25167 19402 15105 19828 17972 2756 20311
275,17860 7487 11748 4296 25675 604 11340 22410 12453 10586
276,22323 2306 6833 20819 17926 15898 25553 3694 21924 21391
277,5717 12341 18190 9284 6662 18114 10450 23536 13541 11764
278,11979 24420 7117 15379 1441 14339 1628 17802 23741 203
279,6938 24098 2278 1103 10604 23985 19961 12579 13513 3577
280,23403 15231 4502 24355 19874 4257 10228 18419 2154 15013
281,2333 13030 18190 21854 13541 2300 23711 12061 23536 23457
282,9703 1810 16711 24484 23071 16183 24093 3810 10785 19379
283,4620 18190 5717 15327 23536 2333 15335 6088 21854 23457
284,4502 19874 14684 9819 18419 21812 4257 25407 16394 12214
285,13865 25886 6743 12789 7109 15196 12151 5420 15234 6587
286,1863 7266 13628 12061 10184 13290 22359 773 12971 6923
287,24200 25305 17369 1684 13911 5933 21081 7259 8537 10328
288,9234 16174 7920 16312 8742 854 11243 16765 22733 18180
289,3527 24546 10839 20013 12616 13433 17768 5877 158 13504
290,471 6279 24962 21704 17802 18980 1538 16814 3418 14532
291,10865 4787 13885 22847 2579 12808 17464 15415 22434 22161
292,7333 23689 17546 3971 24958 2873 15658 22608 12698 7207
293,9508 12061 22754 23711 25028 23127 9753 4620 6662 2910
294,9876 23450 4590 23312 23796 10620 14764 21768 13351 17036
295,8784 1808 9477 18311 2729 13708 2755 15656 2936 25162
296,25407 19089 15691 16630 7494 9555 12409 23600 20095 19709
297,11702 25526 14104 13810 8805 16011 12230 12087 18547 5937
298,18512 20308 14684 8769 9829 23109 8395 10820 6612 4502
299,14436 19427 24640 25621 8919 8333 13119 23579 24661 19471
300,25407 14356 20367 5044 2426 10226 13052 15691 491 15524
301,12409 19709 17723 16630 20095 2665 19480 12119 23481 8894
302,25903 1378 10789 6926 13009 20802 6088 21890 22646 24405
303,7144 18636 22075 4118 9092 10397 9531 4654 5027 19778
304,23481 23600 14291 21552 8544 12710 11687 8704 22511 13797
305,23258 9284 18190 5717 23536 23711 3255 15327 13541 11716
306,13686 11357 15993 3905 11305 1566 3968 17745 14253 1097
307,52 17240 18246 23127 12341 18190 6662 7849 10870 6600
308,2333 13541 2868 3983 18190 21854 15459 9029 21464 19114
309,25228 520 9179 9813 14006 836 14043 22459 7188 176
310,25071 20146 20657 19379 22445 24877 8894 1240 18984 25407
311,8709 3037 22548 18793 20300 497 15559 5032 459 4936
312,18190 5717 15327 9284 13837 13541 7849 3835 11764 18114
313,25675 22554 22750 24075 6294 25046 22128 12061 6632 5380
314,11702 6 22622 13810 22313 4025 25526 4602 24199 20013
315,6088 2333 13541 5717 10450 18190 11792 9315 1863 21854
316,11532 24862 11393 7917 14100 9297 10542 13962 17331 9573
317,2333 10009 20496 7235 19114 21854 5717 8640 11792 16503
318,2327 1121 22378 5821 8951 18565 5702 2579 2093 24285
319,3631 11375 6359 18305 10161 21266 12453 20800 17020 23426
320,679 12601 6446 1076 18433 15288 25738 15691 19852 14328
321,21802 20163 11597 13756 17145 6616 15330 24675 13494 15905
322,25044 15595 3981 19119 25782 5291 12889 10340 24857 24383
323,24014 14684 1258 18419 19355 24355 890 20308 7450 12413
324,2401 2639 22158 15899 20 8990 10620 16013 19468 16772
325,359 8395 20345 19874 17637 2835 2459 9942 11700 11242
326,25718 2791 18241 19843 9021 10503 6816 16414 20722 21142
327,17925 9645 24929 3010 20438 16597 8328 23270 17290 6638
328,7946 22010 19948 10792 22079 2492 6878 15800 24874 5952
329,14684 18512 19874 11832 22653 14534 18419 24355 22652 25201
330,22554 9438 10269 12061 9851 10786 18293 25260 12923 5942
331,23749 23197 5187 2286 16266 17720 24969 19415 25702 25271
332,20290 2952 773 23779 3377 14978 18531 12710 14816 8181
333,18190 11792 5717 6088 9284 4620 10450 9218 16805 12341
334,21733 15663 15197 9168 4218 14189 11723 6365 3994 2200
335,9851 11792 9337 15459 25675 9029 13363 6088 2333 24075
336,19874 14684 4502 18512 10337 24355 16538 17668 24070 17305
337,5629 14189 11844 2126 20755 5244 3471 21081 20986 25599
338,22118 19824 11086 3846 25153 15188 13306 8122 10566 7651
339,24070 9733 8037 11340 12050 11348 4980 6691 22655 7547
340,19874 8395 2459 17637 24711 2130 16324 22882 359 1801
341,6923 15053 7775 2338 15741 15592 23087 18406 16627 11072
342,18190 19588 2868 18872 9284 19114 13541 2333 11764 11190
343,22982 23795 1565 14033 862 20658 5721 18002 7790 25000
344,11871 5084 5815 4502 21139 21674 18494 592 8295 18419
345,5549 681 3422 7111 13294 20404 20377 3743 9066 24480
346,5078 359 23992 16324 11022 13708 2835 21428 15697 2755
347,16873 8229 10994 7981 5815 25741 15246 6500 17664 19757
348,14684 19874 10418 4502 19631 16116 16365 15363 1714 20308
349,4222 23109 13418 13109 10437 13138 14253 13403 292 18042
350,8123 24898 4413 3660 7758 15939 24138 13748 11287 3168
351,15552 16387 24063 11935 10761 1195 16122 9272 20952 16978
352,15459 2333 18190 23536 12341 21854 3983 22646 5717 23457
353,8251 14291 23600 16630 9339 19480 19709 13797 14895 7601
354,17160 5593 7335 10990 24603 18246 2868 623 9578 23923
355,11340 12050 4980 25407 8316 9322 2426 8309 14211 22651
356,8987 15993 16467 11305 25675 6735 16849 1097 19220 7964
357,3631 23737 17680 8716 11721 19606 19166 13858 4737 18759
358,5119 8524 8544 15830 20496 477 7639 14012 5717 12734
359,14684 5581 12214 4502 16394 4257 15363 1714 11812 19874
360,21222 17517 15903 12552 11513 5044 10403 15234 25407 13845
