user_id,item_list
0,25878 1447 4927 13219 13884 1560 5161 2607 6915 6919
1,19089 23600 12409 19709 20095 16630 3165 6198 19480 12119
2,14353 5566 19515 2824 5451 11764 3164 14275 19881 975
3,22487 16857 16086 3942 12473 17820 1651 12462 10689 18569
4,9243 1611 11384 13427 19704 9295 25804 4927 11796 10997
5,8097 16172 17819 14706 8322 19152 21373 7013 9301 8089
6,25044 24383 23906 4824 14020 3382 17252 14356 4774 16617
7,17332 14682 13840 12181 8499 8104 21270 4314 3850 7646
8,25407 2426 15691 10834 6878 1583 6734 23154 10594 13711
9,19792 17092 9609 15782 3699 5741 10132 25779 13390 14978
10,3556 12906 19792 23361 12375 22923 18751 11361 17557 20168
11,3220 22956 4661 7856 15586 11726 12951 23403 16175 8488
12,2281 19291 2823 6235 5447 1592 20211 24546 10380 8593
13,20969 11533 23154 25407 10594 1770 4213 9992 23880 6446
14,3641 20644 18499 21541 11848 18500 25649 16999 555 25407
15,24546 5076 12643 6 22817 19563 5709 175 17130 12230
16,7913 4502 21416 886 8400 17514 12684 921 25585 17305
17,19089 17723 20146 9438 16630 19480 23600 12409 2665 5942
18,18793 5032 12048 7267 20300 13609 19190 15778 4936 9769
19,2426 9555 15691 23154 10834 6327 10594 10981 1583 12818
20,8606 6893 5078 23465 25957 14132 25517 15398 18021 13616
21,23778 18788 3875 16803 24366 18901 4224 19198 13138 2646
22,9487 1668 6616 11597 17899 23206 7331 17368 14583 9824
23,6200 988 16496 11293 17836 6454 16577 23562 17143 14835
24,13797 14291 19480 11730 8935 4095 11179 9025 9664 1613
25,7115 7405 12844 983 10640 12385 18574 16844 16295 290
26,23056 20496 16245 21975 23711 867 4055 5717 19781 11792
27,5044 17820 57 8158 21527 24484 5562 6760 22270 11706
28,23835 6551 2233 8742 9220 8678 8673 17847 22881 7920
29,14684 5193 5078 19874 23770 12356 5765 16538 25957 24914
30,8544 21552 24621 11384 3835 9243 1863 4966 25491 19781
31,2001 13226 23651 16793 19340 23468 13593 6446 22226 7363
32,1573 9620 18574 290 10640 983 7115 20656 5966 2643
33,10269 25675 9438 12061 5942 17409 22554 23799 9851 10786
34,1959 19007 1803 23324 21624 9520 3966 24546 25839 12230
35,9620 14826 8914 15325 11830 24445 873 9352 9782 8070
36,25407 2426 15691 6734 1583 16928 22848 17156 16906 9701
37,19480 24075 1639 10528 1008 3620 21932 3647 2932 10009
38,1863 8560 21062 12061 7266 13628 4940 8811 1151 19822
39,2178 2220 23816 21872 7321 16648 24524 20820 6139 24122
40,24075 25407 8097 5044 22554 20095 16630 15691 20146 19709
41,17225 1682 17322 14266 6599 19189 22100 1041 15309 14989
42,20553 24070 6612 12182 20321 1020 18512 13663 20544 13870
43,23854 12696 15536 8256 966 1184 12770 7615 8366 11155
44,17470 5093 20520 23324 25185 17374 11576 8475 1413 25209
45,19089 19525 17723 11658 7494 19487 24128 16948 2665 8894
46,23536 13541 11792 4620 18190 6088 15459 19114 23711 9029
47,19326 21912 4032 18852 4738 16124 7993 6369 19281 11194
48,4781 13552 16893 24985 13178 5284 10626 303 4115 13433
49,12585 25253 18549 5787 4302 8904 23846 9646 24664 24746
50,2426 9555 10594 1583 10834 6734 7991 12818 7727 17156
51,24075 25675 7494 561 10845 22554 4957 5942 942 6628
52,13194 20199 22056 14767 11449 25009 2919 8268 23510 20375
53,17874 11115 17697 10488 11134 21008 22126 1273 23761 16790
54,25675 3803 7202 19401 19564 18293 20439 15564 22554 12061
55,15562 2122 4064 16197 11361 678 14009 18131 16218 22816
56,11987 11741 5413 10384 3348 4638 20933 3668 2910 17079
57,25656 11378 6049 24791 75 2390 2436 23136 636 17703
58,1259 5930 306 10524 16577 11197 10951 5495 22324 17994
59,8841 11223 8531 23950 9005 6544 10803 19668 2846 12026
60,3527 13810 25526 175 762 5101 2241 25458 6096 11774
61,14378 9090 8826 8914 6446 3646 10653 24747 1282 20410
62,11527 12759 16394 10311 23895 3775 5952 19150 12214 12914
63,8654 13231 21051 13424 5905 3456 557 13502 7940 13729
64,23741 388 20458 6865 12561 5491 24300 17723 11979 24285
65,16850 11674 24628 19525 18959 22140 10538 25255 2182 14951
66,24075 19089 2533 19480 12061 7650 10269 10786 8431 9851
67,9615 5966 4203 22057 17451 19796 17668 9822 18462 18882
68,6088 2333 18190 5717 11792 4620 23711 3983 14373 9284
69,16993 7583 25133 12509 25932 2317 3264 7371 23774 13025
70,4390 8990 14356 4588 3812 22121 10653 10162 25407 6913
71,17565 11064 5094 24070 14684 17400 21349 13724 1621 17668
72,1863 2996 21552 13541 23536 24075 22645 8920 19094 4940
73,4502 11923 16439 18419 15915 22128 22750 5185 18139 3057
74,14104 24546 1608 25526 7152 22622 16481 20374 23624 8854
75,20108 8251 9339 19910 11072 7639 8704 22511 11730 14593
76,25407 17877 2426 15903 16577 15691 10834 15196 9555 23154
77,7117 4272 18980 10448 25387 471 1720 1628 4046 14753
78,20431 2868 18190 15327 5717 19114 6088 9029 10530 18872
79,10269 9438 25675 5284 24985 341 22554 5942 12061 13433
80,21652 11064 21517 1001 1449 11863 12393 4257 11764 921
81,24075 12061 9851 25068 17192 10786 20532 19393 19114 22554
82,10785 21092 24075 17024 7471 23427 19502 10959 12110 24472
83,2426 9555 23154 10594 10834 16928 1583 7727 17156 6734
84,20496 4620 9851 24410 7639 23711 13219 23127 141 20148
85,23774 3580 11533 2478 5952 8860 8984 25596 13503 6708
86,6446 8955 15161 16779 11951 13964 20500 19498 23039 12601
87,2001 23468 6446 2888 16577 23651 18798 7049 21021 3812
88,9851 8811 9438 10269 22554 23711 18293 19401 11792 16268
89,11785 21236 22716 8070 3701 25373 11557 14826 9782 14835
90,4620 5717 921 18190 19089 19480 3337 9851 2665 12550
91,13020 11848 25044 16248 8529 4824 14129 562 21871 20573
92,2665 12409 19480 16630 20146 19709 17723 7494 20095 23481
93,10269 19152 25675 9438 6835 19864 13018 4147 5763 7583
94,13030 3599 14373 23127 24561 21854 11792 19180 11190 13541
95,14413 9526 8593 5447 11339 21264 19291 10380 229 2281
96,8529 5218 2995 18305 3613 19891 19468 23331 12719 18644
97,12554 4502 24355 19874 18419 20308 19429 13850 20553 18512
98,24355 19874 4502 17668 20308 8406 5581 4257 19879 15234
99,7839 11623 9135 19007 5877 1959 24546 25209 17130 23285
100,15207 16241 11112 18523 25479 5227 2169 24481 19355 1185
101,22554 21297 4201 1994 25675 8097 20325 25407 9297 25347
102,15842 19193 19596 13057 22484 6136 9031 11848 22354 10956
103,19781 19704 867 8544 9243 5717 11796 11067 3348 17065
104,22653 14684 19874 10581 24355 19480 19089 12409 19709 11550
105,22750 942 22554 15790 18293 19620 7202 13720 9375 23485
106,22356 23299 275 23711 12061 9851 8811 10786 3668 13672
107,1863 7266 8786 4940 8560 21552 4638 24970 12801 2267
108,22121 18544 14378 24747 19089 14356 18317 22335 23189 3539
109,10162 484 7363 13226 7049 2679 2888 4664 24862 20688
110,15196 14554 1095 5150 3975 17546 17218 8432 946 21619
111,24546 1205 2005 6 24545 24438 11931 21248 5589 4343
112,17418 10269 5292 12046 14568 16268 8671 16790 18377 24778
113,23723 16987 15563 5574 10328 9241 13424 6365 24655 8558
114,14100 25880 7455 9125 23033 11260 4194 3442 17317 11011
115,24075 13615 22554 13831 19792 10688 7944 9438 5154 25779
116,11820 14356 5044 15196 6297 15903 15364 20146 25575 19602
117,17803 25863 1250 2017 25331 2259 3073 8773 15821 15926
118,23086 11527 10311 12162 1151 19150 12759 19823 25484 18334
119,4502 19874 15124 20308 1714 13070 18419 6450 15234 24292
120,10996 24481 24014 1258 2040 16241 18987 24355 1185 15207
121,25675 24075 22554 25858 18995 12851 5942 25693 2536 11153
122,16203 22024 23802 15739 22969 5950 11737 16257 14626 25317
123,21061 4147 15572 25407 1869 8337 13887 19769 3630 681
124,2333 22646 5717 13541 23536 2868 18190 23711 2090 4620
125,6502 4257 17668 24330 25 828 25484 19476 7753 23221
126,19434 14317 7702 17931 3024 9931 2895 3702 17027 7552
127,16570 18211 10085 18226 677 10859 8541 132 1378 22881
128,9851 10269 25675 10786 9438 1863 8811 23711 15034 5717
129,14045 861 18708 25693 4619 13440 604 17011 14276 15611
130,24546 175 25526 5076 8805 3527 16124 21248 12230 9463
131,5713 24585 4707 15723 10507 10136 655 9436 3916 21936
132,12597 16187 21927 8712 11701 9008 8863 341 4235 6291
133,11536 21631 11159 14571 6770 22862 23155 22864 6194 22965
134,21042 16577 18419 22121 12830 25407 3497 22731 14328 21037
135,16447 4302 25440 20220 24746 9646 6579 23333 17287 23846
136,3911 18288 13433 11550 9529 19480 24546 24909 13319 25909
137,16726 3579 13373 20963 15733 23405 21409 7053 4184 7016
138,22754 10980 22523 999 18790 21095 14343 24301 4748 7885
139,10391 4463 7012 9347 21064 22102 18837 2491 8472 5469
140,13433 8733 158 7124 12887 24546 15076 18012 21153 9045
141,5078 21857 17637 14684 20308 1205 13552 16124 7839 24355
142,19480 9851 20146 16630 23600 13118 10269 25675 20095 2665
143,11584 177 2939 1975 4023 19855 14889 24645 1478 20602
144,19089 19631 2854 16365 20191 12409 7494 20146 16630 17723
145,9591 22845 18119 4100 25682 25675 18122 9345 22554 25693
146,24075 25675 5942 22554 10786 12061 13118 15564 19089 8538
147,3497 5930 14141 588 19070 19769 5469 8986 20422 21061
148,23154 25407 2426 10594 1583 7333 9322 8316 10834 5607
149,21653 10786 21552 5717 12734 12056 12061 23666 5119 19480
150,17723 6198 19089 19709 23600 20095 20146 16630 24128 7494
151,19480 6546 23481 11687 3169 10494 16524 525 11284 18037
152,12214 1830 21619 14481 7635 13902 8828 7175 18263 16537
153,15182 9195 18412 9118 16263 20210 13609 22684 841 10396
154,9859 19961 17320 24660 24098 9140 18484 1225 25463 18839
155,13014 4620 24075 5717 25196 24694 15720 11327 12056 24955
156,25407 23154 10594 15691 9555 2426 10834 1583 3230 6734
157,24687 11701 18317 7585 11499 9475 11285 10537 21260 22056
158,15196 5150 3261 18367 17517 17546 2388 7144 15234 9511
159,22151 20919 7030 23844 3133 22885 3987 16871 16301 14723
160,6047 12601 3913 22731 4871 2375 21355 11354 19934 306
161,17488 16978 3827 414 333 19250 20946 11292 11867 17687
162,22128 18293 3473 22750 21552 20363 14202 12875 8590 11923
163,5907 15982 11832 25197 14684 9650 14641 20366 7620 18419
164,17819 25407 4549 9301 14706 8322 15150 1577 20146 11535
165,5717 7639 21552 11072 4620 8524 24410 12061 141 13219
166,12273 7639 20858 12840 11159 13008 18175 11792 5256 4209
167,6878 2426 22848 10908 13711 10834 22651 25407 11991 13136
168,3030 2515 22092 18138 24025 25418 23675 13823 13819 1313
169,25407 15691 2426 7494 23154 10594 10834 1583 19089 20095
170,17951 20863 5952 4366 22801 16402 13663 24750 11533 22688
171,25675 4512 23424 12923 22359 22554 19401 7202 24075 10789
172,19781 9243 19114 10514 11731 24908 21975 17065 11792 22830
173,17209 9322 2426 13136 9733 13711 25407 12050 4980 11533
174,6973 13294 2426 14838 17511 13928 6368 25407 22010 10311
175,5756 2507 7632 20626 8430 12099 16667 25957 23530 25517
176,5717 23127 6004 21854 12061 9315 13030 18545 2300 2333
177,25407 6734 10594 21920 9555 15691 1583 10834 19655 17143
178,8251 22657 6599 7639 2759 23909 11436 15490 8544 11452
179,8304 16954 24484 20977 20894 22402 5785 7872 4284 7665
180,14876 2579 10865 2597 4787 5467 23832 17464 22847 3556
181,19480 19089 8251 13797 23600 19709 9591 14895 20108 23481
182,15903 17517 5150 22075 19973 3261 18367 12223 5272 9092
183,23600 19709 12409 23481 17723 7494 20095 6198 20146 5522
184,7823 15749 20749 16588 16394 10073 9683 8222 25 10023
185,5250 653 5673 21255 14018 15809 7607 6363 3185 4198
186,16394 7583 3264 17877 19072 22554 7553 736 7742 7013
187,10747 2825 1254 19518 23879 7243 5051 22676 5147 13763
188,11748 24577 9017 11823 10747 23895 8649 17247 1095 17877
189,25407 16772 8097 5044 15691 9555 10834 17229 2426 12466
190,23154 25171 25407 6734 10594 5 5108 9555 8316 8574
191,18806 6897 13690 8691 23698 19608 25892 13202 1026 21430
192,24093 15764 8304 17820 5412 24109 4803 57 3997 18122
193,3656 484 11848 18305 25649 17013 24243 18404 7115 14185
194,1538 11367 13348 18259 24753 24566 6686 24075 1110 14605
195,10020 6145 23648 1092 24604 3133 18503 7030 21011 399
196,24383 10917 19985 681 3497 18798 8131 4147 14545 23485
197,16266 22075 5272 6960 8318 18758 17586 8427 13388 9092
198,6088 22646 15459 23536 3983 2333 2868 2090 18190 10450
199,8249 15234 15013 6446 14684 20936 4257 9090 25918 9041
200,23244 7494 5491 19089 1432 13415 6865 11802 8894 17723
201,19089 20146 19480 1634 24355 17760 16630 4112 6329 12119
202,868 4341 24586 10175 25575 17407 14172 24164 6264 25063
203,24444 19161 13686 8987 4289 14253 3968 4444 19705 13867
204,12061 9851 24075 25675 9591 1863 21972 8560 9438 17225
205,23536 18190 2333 21854 11792 15459 5717 6088 9029 18872
