user_id,item_list
0,25878 1447 13219 4927 1256 12543 7639 23481 6919 4518
1,19089 23600 12409 19709 20095 3165 16630 19480 8431 8894
2,5566 2824 3164 25491 16901 5451 991 11764 19515 14353
3,22487 12473 24093 20905 16857 24075 3942 18569 5412 17820
4,9243 1611 11384 13427 4927 14715 21552 11792 19704 11796
5,8097 7494 14706 17819 21538 16172 15150 7013 23086 19152
6,25044 23906 24383 4824 14020 5808 3382 17252 24994 5126
7,13840 8499 17332 3850 7646 14682 12181 24134 21270 21019
8,25407 2426 23154 1583 6878 6734 10594 13711 10834 15691
9,19792 9609 25779 10132 3699 11905 9139 16375 15782 13390
10,3556 12906 19792 18751 11361 12375 23361 22923 660 23026
11,3220 4661 22956 7856 20876 8296 3935 12951 21266 12890
12,19291 2281 2823 5447 1592 2016 10380 6235 8593 20211
13,20969 11533 25407 9992 23154 23880 6446 23430 3382 18088
14,3641 18499 20644 18500 11848 25407 16793 16999 20918 22617
15,22817 17130 5709 25766 24546 12643 19563 3722 6 4025
16,7913 4502 21416 886 8400 12684 17514 921 19874 19217
17,20404 20146 17723 23844 7030 23778 16651 19577 2665 15635
18,18793 5032 7267 12048 20300 15778 9769 22385 18649 13609
19,2426 9555 15691 23154 10834 1583 10594 12818 7095 10981
20,5078 15398 8606 15234 25517 25957 13616 23465 5925 19907
21,18788 23778 16803 24366 3875 18901 4224 2646 21786 13138
22,9487 6616 1668 11597 17899 17368 14583 7331 20911 9824
23,6200 16496 988 17836 11293 16577 6454 23562 14835 17143
24,14291 19480 13797 11730 14895 20108 19709 19089 19910 9339
25,7115 12844 10640 7405 983 25674 823 12385 7494 290
26,23711 5717 23056 20496 867 21975 9029 11792 16245 25675
27,5044 8158 17820 57 21527 5562 6760 24484 14609 24355
28,6551 13424 23127 2233 23835 23056 1393 23020 615 21327
29,14684 19874 5193 5078 17668 13485 25957 16538 23770 8667
30,8544 21552 24621 3835 11384 20496 5717 9243 1863 22511
31,2001 13226 23651 19340 16793 23468 6446 13593 22226 13081
32,1573 9620 18574 290 7115 10640 23154 983 22010 5966
33,10269 25675 9438 12061 5942 22554 9851 10786 23799 13118
34,1803 1959 19007 377 3966 21624 5446 21677 1700 17808
35,9620 12844 23430 823 12719 7355 9863 13078 24295 11830
36,25407 2426 15691 6734 1583 16928 23141 16906 22848 9701
37,19480 10528 19524 1639 10009 24075 3165 3647 14163 3951
38,1863 12061 8560 21552 25846 4940 6088 13628 21062 25675
39,2220 7321 2178 21872 20820 5497 6139 16871 16648 23816
40,24075 25407 22554 5044 8097 9438 15691 16630 20146 19089
41,17322 6599 14023 11453 3417 20079 21213 1682 24422 14846
42,20553 7494 6612 18930 16630 13663 24070 24209 12182 1020
43,15536 1184 170 20040 23854 7615 12770 12696 13680 552
44,17470 5093 8475 23324 25209 16473 11576 1205 25185 9438
45,19089 7494 11658 17723 19525 16630 2665 21049 25873 8431
46,23536 3983 13541 4620 6088 15459 19114 22359 11792 22356
47,4032 21912 19326 16124 19281 18852 4738 6369 7993 12230
48,4781 13552 16893 13178 24985 5284 14867 303 14484 14684
49,12585 25253 18549 5787 4302 24940 13970 24141 9646 13409
50,2426 9555 10594 1583 10834 6734 12818 7991 23141 17156
51,24075 25675 7494 10269 22554 5942 9851 23799 16195 25693
52,13194 20199 14767 8268 25009 24355 4502 11449 5609 20553
53,11115 17874 18499 8529 17697 11969 4147 17627 20497 23761
54,25675 3803 7202 19401 18293 24075 19564 22554 12061 15564
55,15562 2122 4064 14009 678 7934 17570 13138 3058 9243
56,3668 11741 11987 5413 10384 12742 5759 6267 21717 17079
57,25656 11378 24791 2436 6049 2390 75 18076 18026 1412
58,5930 1259 10524 306 10951 16577 6047 11197 6412 22324
59,11223 8531 8841 9005 6544 23950 10803 19668 2846 21793
60,3527 13810 16843 6096 2237 175 762 12483 8002 12454
61,6446 8826 24747 14378 9782 9090 24948 4390 18499 7115
62,10311 11527 16394 19150 24378 12914 12759 23895 8675 7350
63,13231 13424 3456 21051 8654 5905 7940 14488 13502 13789
64,23741 20458 17723 388 24300 2427 5810 21106 6865 15350
65,16850 19525 25013 8081 2182 25255 22140 18959 3840 14951
66,24075 19089 10269 2533 19480 12061 8431 7494 9851 7650
67,17668 4203 17451 9615 19796 22057 12109 9822 18574 5966
68,18190 6088 2333 3983 23711 5717 11792 4620 9029 2090
69,7583 25932 2317 1005 7371 13025 23774 16993 15124 14905
70,4390 8990 25407 22121 10162 14356 4588 3812 15691 5044
71,17565 11064 14684 24070 5094 17400 17668 1621 24568 14943
72,1863 2996 22645 24075 21552 19094 24340 4940 1960 8920
73,18419 4502 16394 15915 4209 5185 25586 4855 17828 18139
74,1608 22172 14104 7152 16481 23624 9520 25500 8152 9630
75,20108 11072 19910 11730 9339 8251 13797 13555 19480 22413
76,25407 17877 2426 10834 15691 9555 17070 8249 1583 23154
77,25387 20083 7117 471 21108 13263 8610 15377 4272 4046
78,20431 15327 2868 19114 6088 5717 18190 10530 15459 25030
79,10269 25675 9438 12061 5942 9851 22554 10786 23799 13118
80,21652 21517 1001 1449 11064 4257 11863 13052 11764 4675
81,24075 6254 17192 25068 9851 19393 22617 24796 20532 12061
82,24075 10785 22524 23427 19502 8311 1535 24472 20023 7471
83,2426 9555 23154 10594 10834 1583 16928 17156 23141 13711
84,9851 20496 12061 23127 23711 4620 9284 13541 10191 20148
85,11533 23774 3580 2478 8984 5952 20863 25596 3737 24278
86,6446 8955 15161 16779 11951 25407 18985 12601 8249 4860
87,2001 6446 23468 2888 21021 18798 23651 16577 13081 16793
88,9851 8811 9438 10269 22554 21854 18293 19401 13363 7202
89,11785 21236 8070 3701 9782 22716 13892 13979 13514 7686
90,4620 1863 19089 19049 3337 18190 9851 921 8285 22645
91,4824 25044 3382 16248 11848 7229 14129 16758 21871 19078
92,19480 12409 20146 16630 7494 2665 17723 19709 23481 8894
93,10269 25675 9438 12061 19152 9851 22554 10786 5942 25407
94,13030 23127 14373 11792 24561 6876 3804 3983 3599 22483
95,14413 9526 8593 11339 5447 19291 21264 2216 2281 1150
96,19891 2995 8529 5218 23331 19526 19626 19468 3812 6698
97,4502 19874 24355 12554 18419 20308 20553 10418 17668 5581
98,19874 24355 4502 17668 20308 4257 10418 15234 5581 19879
99,14684 19480 20308 18512 17723 19089 7839 17130 11623 4502
100,24481 24355 1409 4766 1552 6002 20290 1258 6760 18886
101,22554 25675 25407 2426 16772 19468 8097 20325 5044 16577
102,7202 25735 15842 10956 2711 14096 9562 19596 22484 13057
103,19781 867 5717 19704 8544 17065 3348 3668 11067 11796
104,19874 14684 24355 19089 19480 19709 22653 20308 10581 13118
105,22750 22554 7202 25675 23485 17858 15790 18293 3803 942
106,23299 22356 17707 4254 23711 275 9851 8811 3037 25869
107,1863 4940 7266 8560 21552 22645 18122 20711 9438 8786
108,18544 22121 24747 9438 3539 23189 19089 14356 25101 173
109,484 10162 7363 13226 7049 20688 2679 22121 4664 14356
110,15196 5150 17546 8432 1095 17218 9511 15234 24075 14554
111,24546 6 1205 5589 19007 24438 2237 21248 24545 2005
112,10269 18679 5292 23474 17418 13414 14330 16268 7683 14568
113,23723 16987 15563 5574 10328 24655 13424 9241 3550 1928
114,14100 7455 11260 9125 25880 23033 20499 6082 3442 2426
115,24075 22554 13615 9438 19792 13831 25779 10786 12923 25260
116,15364 11820 14356 6297 12721 15196 19602 25639 4038 6076
117,17803 2017 25863 3073 2259 1250 3949 1392 18570 8773
118,23086 11527 10311 12162 18334 24378 1151 19150 12759 16246
119,4502 19874 6952 3562 19911 18541 8712 20308 13070 14236
120,18987 1258 24481 24355 9934 3556 10996 4502 19281 15562
121,25693 11822 11951 12851 24075 25858 18340 11153 21014 22026
122,16203 9175 15739 23802 5950 16257 22024 14626 22969 19874
123,25407 21061 4147 8337 681 1869 7260 13887 2426 13294
124,5717 2333 18190 22646 23536 2868 13541 4620 23711 2090
125,6502 17668 4257 14684 7753 828 19874 16538 23221 4502
126,19434 7552 3024 17931 21039 14951 14437 22140 2581 4156
127,10085 18211 16570 132 22881 677 5256 17576 1496 14173
128,9851 10786 10269 1863 9438 15034 25675 8560 7266 13101
129,14045 861 18708 1181 15270 16536 23311 25693 604 10994
130,24546 9463 25766 3527 16124 4805 8805 3463 25526 21248
131,5713 24585 22890 15723 4707 10507 19804 24471 3916 18868
132,8712 9008 21927 16187 341 9657 12597 11701 8863 6291
