user_id,item_list
0,25878 1447 13219 4927 2607 1560 12543 15708 4518 7639
1,19089 23600 12409 19709 20095 3165 16630 8431 6198 19480
2,14353 5566 2824 19515 11764 5451 5923 3164 14275 5593
3,22487 16086 10689 3942 9087 1651 12157 16857 12462 17820
4,9243 1611 13427 4927 11384 19704 18692 11796 11067 10997
5,8097 16172 14706 17819 4257 7494 7013 19152 21538 12214
6,25044 24383 23906 4824 14020 3382 17252 16617 13102 15176
7,17332 13840 14682 12181 4314 3850 8104 7646 8499 21270
8,25407 2426 15691 10594 23154 1583 6878 10834 6734 13711
9,9609 19792 25779 3699 15782 10132 17092 12375 14978 13390
10,3556 12906 19792 17557 18751 22923 12375 20168 11361 23361
11,3220 4661 7856 22956 16175 15586 12951 20876 3935 8296
12,19291 2823 6235 2281 1592 5447 5546 20211 10380 11764
13,20969 11533 9992 3382 4213 23154 6446 10594 11924 23880
14,20644 18499 3641 11848 18500 21541 16999 20918 18859 23309
15,24546 12643 22817 17130 5709 25766 5076 6 8805 12903
16,7913 4502 17305 25585 19874 21416 886 14158 17514 12684
17,19089 17723 20146 9438 16630 19480 12409 5942 25675 8894
18,18793 5032 12048 7267 20300 19190 15778 13609 4936 18649
19,2426 9555 15691 23154 10834 6327 10981 7095 12818 10594
20,8606 6893 23465 15398 14132 5078 13616 18021 25446 25957
21,23778 18788 3875 16803 24366 19198 4224 18901 2646 12344
22,6616 1668 9487 11597 17899 17368 20163 7331 14583 23206
23,6200 988 16496 11293 17836 16577 6454 21806 17143 23562
24,13797 14291 19480 11730 19709 9664 10786 14895 4209 20108
25,7115 12844 7405 983 12385 10640 823 290 16844 25674
26,23711 23056 867 5717 11792 20496 21975 16245 4055 19781
27,57 8158 17820 21527 5562 5044 23628 14609 22270 24484
28,6551 7920 9220 2233 23835 8742 8673 21523 22881 3687
29,14684 5078 19874 25957 5193 5765 16538 7852 17668 24914
30,8544 21552 24621 3835 11384 9243 20496 25491 5717 19781
31,2001 13226 23651 19340 16793 23468 13593 13081 6446 22226
32,1573 18574 9620 290 10640 7115 983 22010 23154 5671
33,10269 25675 9438 12061 5942 17409 22554 25260 9851 23799
34,1803 1959 19007 21624 23324 3966 377 17808 21677 25839
35,9620 14826 12844 15325 8914 9352 23430 11830 24445 12719
36,25407 2426 15691 6734 1583 16928 22848 23141 16906 17156
37,19480 3647 10528 10009 3620 1639 19524 14755 24075 1008
38,1863 8560 12061 21062 13628 4940 7266 14385 21552 19822
39,23816 2178 2220 7321 8550 24122 8991 9221 21872 1114
40,24075 25407 8097 5044 20146 16630 15691 22445 22554 20095
41,17322 14266 6599 14023 8544 1682 24410 17225 15309 14846
42,24070 20553 12182 1020 6612 20321 13663 4502 11533 18512
43,12696 23854 15536 966 8256 552 7615 12770 4720 11155
44,17470 5093 23324 20520 25185 8475 17374 16473 11576 1413
45,11658 19089 17723 19525 7494 19487 16948 25873 8894 24128
46,11792 13541 23536 23711 4620 18190 15459 19114 6088 9029
47,19326 4032 21912 18852 16124 4738 19281 6369 7993 11194
48,4781 13552 24985 16893 13178 5284 14684 19874 21071 10626
49,12585 25253 18549 5787 4302 23846 8904 9646 24746 24664
50,2426 9555 10594 1583 7991 10834 6734 12818 23141 7727
51,24075 25675 22554 5942 561 7494 10269 12061 10845 7964
52,13194 20199 22056 11449 14767 25009 23510 7223 4502 8268
53,17874 11115 17697 11134 10488 21008 22126 17339 1273 23761
54,3803 25675 7202 19401 19564 22554 20439 15564 18293 16420
55,15562 2122 678 14009 4064 13842 3058 18131 16218 22816
56,11741 11987 10384 3668 3348 5413 2910 20933 4638 12742
57,25656 11378 6049 75 24791 2390 2436 23136 18076 636
58,1259 5930 306 11197 16577 10524 6047 10951 22324 625
59,8531 11223 9005 8841 23950 6544 2846 19668 10803 12026
60,3527 13810 762 25526 6096 175 16843 5101 7805 19281
61,14378 8914 9090 24747 9782 6446 8826 10653 15146 3646
62,11527 16394 12759 10311 8097 3775 12914 5952 19948 23895
63,8654 21051 13231 13424 557 5905 25327 13502 3456 7940
64,23741 388 15350 20458 5810 11605 24285 1814 6865 11979
65,16850 11674 22140 18959 19525 8081 2182 1628 24628 8587
66,24075 19089 2533 19480 10269 10786 12061 7650 17858 2720
67,9615 4203 9822 18462 10480 17668 18844 5966 18574 22057
68,6088 2333 18190 5717 23711 11792 3983 4620 23457 14373
69,25932 2317 7583 25133 12509 14660 16291 24874 7371 16993
70,4390 14356 10653 4588 8990 10162 22121 3812 6913 3382
71,17565 11064 5094 24070 17400 14684 1621 18101 14943 24568
72,1863 2996 21552 24075 13541 23536 22645 8920 24340 4940
73,4502 18419 16394 22750 15915 5185 22128 19874 18139 11923
74,14104 1608 7152 24546 25526 16843 16481 8152 20374 8854
75,20108 8251 9339 11072 21552 19910 7639 15830 8704 22511
76,25407 17877 2426 10834 16577 15903 15691 9555 15196 23154
77,7117 10448 24075 18980 25387 1720 471 15377 20146 4081
78,20431 2868 19114 15327 5717 6088 3337 18190 25030 2333
79,10269 9438 25675 5284 24985 12061 22554 341 5942 13433
80,21652 11064 21517 1449 1001 12393 11863 1754 11764 4093
81,24075 12061 9851 10786 5717 11792 5942 23711 19114 10269
82,10785 24075 19502 8311 21092 7471 23427 12110 24472 22524
83,2426 9555 23154 16928 10594 10834 7727 1583 9446 23141
84,20496 4620 9851 7639 24410 23711 23127 12061 20148 9029
85,23774 11533 3580 2478 13503 8860 8984 20863 5952 4366
86,6446 8955 16779 15161 11951 12601 13964 12819 20500 4588
87,23468 2001 6446 16577 2888 18798 23651 7049 3812 21021
88,9851 10269 8811 9438 22554 23711 18293 21854 11792 7202
89,11785 22716 21236 8070 3701 14826 9782 1155 13514 7686
90,4620 5717 921 3337 9851 18190 2868 19480 19089 2333
91,16248 4824 13020 14129 12494 21871 7229 10203 25044 20573
92,12409 2665 19480 16630 20146 17723 7494 19709 14291 23481
93,10269 19152 25675 9438 13018 6835 19864 12061 3513 7583
94,13030 14373 3599 23127 3983 21854 24561 11792 10788 22483
95,14413 9526 11339 8593 5447 21264 19291 2281 24546 6235
96,8529 2995 19891 5218 19468 23331 15960 3812 10294 17920
97,12554 24355 4502 19874 18419 20308 20553 19429 13850 10418
98,19874 24355 4502 17668 20308 5581 4257 15234 10418 19879
99,11623 7839 19007 9135 18547 17130 24546 14684 1745 19281
100,11112 24481 24355 8542 6329 8063 1258 1552 4766 15207
101,22554 4201 2426 25675 1994 16772 21297 25407 7511 19468
102,15842 19193 25945 22354 6136 9031 19596 13057 22484 3673
103,19781 867 19704 5717 11067 8544 3348 11518 17065 11796
104,10581 19874 22653 24355 14684 19480 12409 19709 19089 24075
105,22750 7202 942 22554 18293 25675 9375 15790 23485 13720
106,23299 12061 9851 23711 275 22356 8811 10786 25675 20496
107,1863 7266 8560 4940 8786 22645 21552 18122 12801 1947
108,22121 14378 18544 19089 24747 14356 23189 18317 3539 25101
109,10162 7363 484 13226 7049 2679 2888 5044 20688 4664
110,15196 5150 14554 17218 17546 20841 3975 946 9511 6830
111,24546 1205 2005 19007 5589 21248 6 11931 12230 24545
112,5292 17418 14568 12046 429 23474 10269 14330 16790 18679
113,23723 16987 15563 5574 10328 9241 24655 13424 6365 8558
114,25880 14100 7455 4194 3442 3292 9125 17317 18953 17856
115,24075 13615 22554 13831 19792 25779 10688 9438 5154 7944
116,11820 14356 5044 15903 15196 6297 15364 2814 20146 19602
